,0,1,2,3,4
0,1685,41783.0,"'We have reviewed this matter in the past few days with both the competition committee and CEC (a group of league executives),” NFL Commissioner Roger Goodell wrote in the memo, “and this will confirm that clubs will conduct their draft operations remotely, with club personnel separately located in their homes.'",['Roger Goodell'],Dragonfly
0,1712,42329.0,"'We simply believe that constitutional rights are not suspended by a virus,” Broyles, the president of the National Center for Law and Policy, said.\n\n'",['Broyles'],Center for National Policy
0,1723,42534.0,"'Nevertheless, the Secretary of State for Housing, Communities, and Local Government, Robert Jenrick, has told the BBC that the 55-year-old remains “very much in charge of the Government”.\n\n'",['Robert Jenrick'],Foundation for Local Government Reform 
0,1724,42534.0,"'’s comments do not seem to amount to a claim that the Prime Minister “can run [the] country from hospital bed” as has been reported in the Guardian, however, with Dominic Raab — the Foreign and Commonwealth Secretary and “designated survivor”'",['Dominic Raab — the Foreign'],Commonwealth Foundation
0,1756,43282.0,"'The command from Gov. [Ron] DeSantis is reckless, unreasonable, and unnecessary,” NEA President Lily Eskelsen García said Monday regarding the Florida Republican governor’s order to open schools for in-person education.\n\n'",['Lily Eskelsen García'],Samuel Neaman Institute
0,1757,43282.0,"'However, in May, AFT President Randi Weingarten also admitted to the USA Today\xa0editorial board that distance learning, another option some school districts are utilizing as an alternative to in-classroom instruction, “is something that we all know has not been good for kids.'",['Randi Weingarten'],Stiftung Marktwirtschaft
0,1774,43524.0,"'“Consumer Confidence declined in July following a large gain in June,” said Lynn Franco, Senior Director of Economic Indicators at The Conference Board.'",['Lynn Franco'],The Conference Board
0,1789,44263.0,"'As both a practicing physician and former governor, I understand that science should inform public policy decisions,” said Jeff Colyer MD, a practicing physician, former governor of Kansas, and partner of the Job Creators Network Foundation.'",['Jeff Colyer'],Work Foundation
0,1794,44362.0,"'The left-wing propaganda outlet Telesur reported that Wang offered “a credit of one billion dollars so that Latin American and Caribbean countries can access the vaccine against [the Chinese coronavirus].” The Argentine news site Infobae also highlighted the loan, offering a quote from the conference from Wang asserting the vaccine “will be a universally accessible public good and we will set aside a loan of $1 billion to support access [to it] to nations in the region [Latin America].”\n\n'",['Telesur'],Liaowang Institute
0,1795,44362.0,"'The left-wing propaganda outlet Telesur reported that Wang offered “a credit of one billion dollars so that Latin American and Caribbean countries can access the vaccine against [the Chinese coronavirus].” The Argentine news site Infobae also highlighted the loan, offering a quote from the conference from Wang asserting the vaccine “will be a universally accessible public good and we will set aside a loan of $1 billion to support access [to it] to nations in the region [Latin America].”\n\n'",['Telesur'],Liaowang Institute
0,1796,44362.0,"'I have little doubt that the Chinese intelligence services are actively trying to steal America’s intellectual property as it relates to the virus that they unleashed on the world, because, of course, they want to be the country that claims credit for finding those drugs or finding a vaccine, and then use it as leverage against the rest of the world,” Sen. Tom Cotton (R-AR) asserted in April.'",['Tom Cotton'],Centre for Arab Unity Studies
0,1815,44876.0,"'Winning the Immigration Debate during COVID-19,” was taken in a June-to-July survey of 1,011 registered voters by Geoff Garin at Hart Research for the American Progress Action Fund.'",['Geoff Garin'],Progress
0,1819,45002.0,"'One of the mayor’s aides, Jackie Bray, told the Times “the alternative space was less used than we expected it to be because we broke the curve, thank goodness.'",['Jackie Bray'],The Times Think Tank
0,1823,45084.0,"'Ed.D., MSC founder, said microschools “are in demand with waiting lists because smaller and more communal makes kids get served better.'",['Ed'],Gramsci Onlus Foundation
0,1843,45540.0,"'Climate icon Greta Thunberg has taken yet another prize for her woke climate activism, banking the one million euro Gulbenkian Prize for Humanity for her “contributions to mitigation and adaptation to climate change.”\n\n'",['Greta Thunberg'],CliMates
0,1848,45597.0,"'Maureen O’Shaughnessy, Ed.D., MSC founder, said microschools “are in demand with waiting lists because smaller and more communal makes kids get served better.'",['Ed'],Gramsci Onlus Foundation
0,1903,46764.0,"'“Republicans should never try to pander on immigration issues to chase a fantasy of attracting Hispanic votes with liberal immigration policies,” said Jessica Vaughan, policy director at the Center for Immigraiton Studies.'",['Jessica Vaughan'],Center for Immigration Studies
0,1906,46874.0,"'To help bring consistency across stores and clubs, we will require all shoppers to wear a face covering starting Monday, July 20,” Walmart U.S. COO Dacona Smith and Sam’s Club COO Lance de la Rosa wrote in an official blog post Wednesday.'",['Dacona Smith'],Women's Coordinator
0,1915,47149.0,"'Tuesday, during a speech on CNN’s “Anderson Cooper 360,” Gov. Gretchen Whitmer (D-MI) said President Donald Trump’s Rose Garden speech was “aimed at politicizing public health when lives are on the line.', 'Things that are aimed at politicizing public health when lives are on the line.'","['Gretchen Whitmer', 'Donald Trump']",North Africa Mixed Migration Hub 
0,1919,47153.0,"'It is unfortunate that their pressure, yet again, stood in the way of this administration enforcing the laws on the books,” said a statement from Dan Stein, president of the Federation for American Immigration Reform.'",['Dan Stein'],Reform
0,1939,47655.0,"'It is inspiring and powerful to experience this transformational moment in the racial justice movement,” said Open Society Foundations president Patrick Gaspard.'",['Patrick Gaspard'],Open Society Foundations
0,1941,47675.0,"'I would like to ask, however, to refrain from aggression, from provocations which could do more harm than good”:\n\nVladimir Zhirinovsky, the leader of the nationalist Liberal Democratic Party, told the State Duma last week that his party’s faction in Parliament was “ready to resign in protest” over the arrest.\n\n'",['\\n\\nVladimir Zhirinovsky'],Parliamentary Institute of Benin
0,1942,47675.0,"'I would like to ask, however, to refrain from aggression, from provocations which could do more harm than good”:\n\nVladimir Zhirinovsky, the leader of the nationalist Liberal Democratic Party, told the State Duma last week that his party’s faction in Parliament was “ready to resign in protest” over the arrest.\n\n'",['Zhirinovsky'],Parliamentary Institute of Benin
0,1943,47675.0,"'The very fact that they could not find anything more fresh to accuse him of is a clear signal that this is an act of political repression,” Nikolai Petrov, a political analyst at Chatham House,\xa0told the New York Times.'",['Nikolai Petrov'],Chatham House
0,1949,47859.0,"'Members of the public “are not being given a full, accurate, picture of where coronavirus cases are — to protect people who test positive from possible hate attacks,” according to Jane Haynes, Politics & People Editor at BirminghamLive, following an interview with Dr Helen Carter,\xa0deputy director for\xa0Public Health England (PHE) in England’s West Midlands.\n\n'","['Helen', 'Jane Haynes']",Biosphere Foundation
0,1950,47906.0,"'This is serious stuff and requires a seriousness of purpose,” Newsom said in the Times report.'",['Newsom'],The Times Think Tank
0,1979,48855.0,"'Rep. Rashida Tlaib (D-MI) on Wednesday seemingly endorsed fellow “Squad” member Rep. Ilhan Omar’s (D-MN) radical call for “dismantling the whole system of oppression” in the United States.\n\n', 'My sister @IlhanMN said it best: We must begin with dismantling the whole system of oppression wherever we find it,”\xa0Tlaib wrote on Twitter.', 'We must begin the work of\xa0dismantling the whole system of oppression wherever we find it,” she concluded.\n\n'","['Ilhan Omar’s', 'Rashida Tlaib']",North Africa Mixed Migration Hub 
0,1988,48954.0,"'As President Donald Trump pushes to reopen schools in the fall amid the ongoing coronavirus pandemic, National Education Association (NEA) president Lily Eskelsen Garcia on Wednesday “double-dog” dared the president to “sit in a class of 39 sixth graders and breathe that air.'","['Lily Eskelsen Garcia', 'Donald Trump']",Samuel Neaman Institute
0,2004,49501.0,"'PBS provided video of Biden, who could be seen seated in a chair, wearing a mask, which he removed when NEA President Lily Eskelsen Garcia introduced him:\n\nBiden said he saw the coronavirus “challenge” coming early on and was calling on President Donald Trump to address it in “late January,” but that, in his view, Trump “failed to take any action” that would get “educators and students back in the classroom.'","['Lily Eskelsen Garcia', 'Donald Trump']",Samuel Neaman Institute
0,2005,49501.0,"'PBS provided video of Biden, who could be seen seated in a chair, wearing a mask, which he removed when NEA President Lily Eskelsen Garcia introduced him:\n\nBiden said he saw the coronavirus “challenge” coming early on and was calling on President Donald Trump to address it in “late January,” but that, in his view, Trump “failed to take any action” that would get “educators and students back in the classroom.'","['Lily Eskelsen Garcia', 'Donald Trump']",Samuel Neaman Institute
0,2011,49678.0,"'The value [educators] place in belonging to this union is significant, and they are willing to pay union dues to belong to that community to advocate for their colleagues and to stand up for what their kids need,” Kim Anderson, NEA executive director, told Education Week.\n\n'",['Kim Anderson'],Samuel Neaman Institute
0,2042,50368.0,"'The News asked why Duggan, a LEO employee, was getting involved in the contact tracing program, and “Health and Human Services spokeswoman Lynn Sutfin declined comment because of Attorney General Dana Nessel’s ongoing investigation into the contract.'",['Duggan'],Bruno Leoni Institute
0,2061,51010.0,"'It uses as a source Chole Colliver, who is in charge of digital research at the “anti-extremist think tank” Institute for Strategic Dialogue and said Facebook’s effort is “too little to late.'",['Chole Colliver'],Institute for Strategic Dialogue
0,2084,51700.0,"'The persecution of Christians in Turkey continues,” said Alexander Görlach, senior fellow with the Carnegie Council for Ethics in International Affairs.'",['Alexander Görlach'],Carnegie Council on Ethics and International Affairs
0,2139,53534.0,"'No matter how you slice it, this is shaping up to be a big win for American workers at a critical time,” said RJ Hauman, government relations director at the Federation for American Immigration Reform, which advocates for lower levels of immigration.'",['RJ Hauman'],Reform
0,2145,53739.0,"'No matter how you slice it, this is shaping up to be a big win for American workers at a critical time,” said RJ Hauman, government relations director at the Federation for American Immigration Reform, which advocates for lower levels of immigration.'",['RJ Hauman'],Reform
0,2153,53858.0,"'Friday on MSNBC, network political commentator former\xa0Sen. Claire McCaskill (D-MO) accused President Donald Trump’s supporters of\xa0 “gleefully putting other people at risk” by attending the president’s rally on Saturday in Tulsa, OK during the coronavirus pandemic.\n\n', 'You’ll see people gleefully putting other people at risk.'","['Claire McCaskill', 'Donald Trump’s']",Center Women and Modern World
0,2158,53934.0,"'The statistics that are available make clear that once a case – especially a case involving state security charges – progresses to this stage, a trial is almost inevitable and unfortunately conviction is pretty much certain,” explained Joshua Rosenzweig of Amnesty International.\n\n'",['Joshua Rosenzweig'],Amnesty International
0,2168,54134.0,"'Randi Weingarten, president of the American Federation of Teachers (AFT), called Trump’s actions “cruel, callous and political.'",['Randi Weingarten'],Stiftung Marktwirtschaft
0,2185,54501.0,"'Our city is searching for ideas and ways to do peaceful protest of Trump,” said Circle Cinema\xa0film programmer Chuck Foxen to Variety.'",['Chuck Foxen'],Circle for State Reform
0,2190,54614.0,"'Hu Xijin, the editor-in-chief of the Chinese government propaganda newspaper\xa0Global Times, used his Twitter account to claim that Beijing would not confirm any Chinese casualty counts as a gesture of “goodwill” to India, to prevent “avoid stoking public mood.'",['Hu Xijin'],The Times Think Tank
0,2203,54863.0,"'the cozy relationship between the W.H.O. and the Chinese Communist Party.”\n\nSen. Tom Cotton (R-AR), who has also vocally condemned China for its deliberately poor handling of the Chinese coronavirus pandemic, also weighed in.\n\n'",['Tom Cotton'],Centre for Arab Unity Studies
0,2205,54872.0,"'Andrew Cuomo (D-NY) and Gretchen Whitmer (D-MI) ignored federal guidelines and “forced seniors to go back to the nursing homes, even if they were COVID-positive,” and also accused New Jersey and Illinois of ignoring federal guidelines.\n\n', 'And they forced seniors to go back to the nursing homes, even if they were COVID-positive, and actually, in many cases, prohibited the nursing homes from even checking to see if they were COVID-positive, if they weren’t even able to handle them.'","['Gretchen Whitmer', 'Andrew Cuomo']",North Africa Mixed Migration Hub 
0,2208,54968.0,"'We ask [that] you cautiously approach any changes to nonimmigrant guest work program,” said the letter by Sens. Lindsey Graham (R-SC), John Cornyn (R-TX), Mike Crapo (R-ID), James Risch (R-ID), Mike Rounds (R-SD), Todd Young (R-IN), Lisa Murkowski (R-AK), Dan Sullivan (R-AK), and James Lankford (R-OK).\n\n'","['James Lankford', 'Mike Crapo', 'James Risch', 'Todd Young', ""R-OK).\\n\\n'"", 'Lisa Murkowski', 'Lindsey Graham', 'John Cornyn', 'Dan Sullivan', 'Mike Rounds']",agr'IDeas
0,2222,55166.0,"'On May 21, 2020, President Trump announced a new strategic approach to the People’s Republic of China, with a goal of “protect[ing] the American people, homeland, and way of life.'",['Trump'],Development Research Center of the State Council of the People's Republic of China
0,2238,55713.0,"'Governor DeWine said that Acton’s “knowledge, compassion, and determination have set an example for all of us,” adding that the now former health director has exhibited “extraordinary bedside manner and wise counsel” during the Chinese coronavirus pandemic.\n\n'",['DeWine'],Acton Institute
0,2239,55713.0,"'Governor DeWine said that Acton’s “knowledge, compassion, and determination have set an example for all of us,” adding that the now former health director has exhibited “extraordinary bedside manner and wise counsel” during the Chinese coronavirus pandemic.\n\n'",['DeWine'],Acton Institute
0,2273,56630.0,"'In May, Lake County Common Pleas Judge\xa0Eugene Lucci deemed the state’s lockdown illegal and said Acton “acted in an impermissibly arbitrary, unreasonable, and oppressive manner,” according to Breitbart News.\n\n'",['Judge\\xa0Eugene Lucci'],Acton Institute
0,2274,56634.0,"'They don’t care about my business,” said Kris Wyrobek, president and owner of 7-Sigma Inc., which has operated since 1987 at 2843 26th Av. in south Minneapolis.'",['Kris Wyrobek'],Sigma
0,2303,57224.0,"'Bloomberg reports that Tesla CEO Elon Musk has ramped up his feud with Amazon CEO Jeff Bezos, recently tweeting that it was “time to break up Amazon.'","['Elon Musk', 'Jeff Bezos', 'Bloomberg']",Amazon Environmental Research Institute
0,2323,57682.0,"'An overwhelming display of force eliminates the need to use force,” said Sen. Tom Cotton (R-AR), calling for President Donald Trump to use the Insurrection Act to end ongoing riots.'","['Donald Trump', 'Tom Cotton']",Centre for Arab Unity Studies
0,2327,57812.0,"'four people have already died” from Ebola in Mbandaka, Al Jazeera reports.\n\n'",['Mbandaka'],Al Jazeera Centre for Studies
0,2345,58473.0,"'Brexit Party leader Nigel Farage, who has arguably done more than anyone else to expose the situation in the Channel, putting to sea to confirm that rumoured handovers of boat migrants to the British authorities by the French with a video team, sarcastically upbraided\xa0Priti Patel over the new record, remarking “Looks like you’re going to need more hotels”.\n\n'",['Nigel Farage'],The Channel Group
