,0,1,2,3,4
0,544,13698.0,"'It has moved into Michigan,” Whitmer said of the deadly illness in a press conference, flanked by\xa0Dr. Joneigh Khaldun,\xa0Chief Medical Executive with the Michigan Department of Health and Human Services.'",['Whitmer'],Department of Health and Human Services (HHS)
0,546,13742.0,"'As the president has said, in our line of work, you shake hands when someone wants to shake your hand,” Pence said in response to a question from CNN’s Jim Acosta on Tuesday evening at a White House press briefing.\n\n'",['Jim Acosta'],White House
0,551,13888.0,'Vanity Fair’s Gabriel Sherman recently\xa0cited an “anonymous source close to the White House” who alleges that President Trump “wants Justice to open investigations of the media for market manipulation.',"['Trump', 'Gabriel Sherman']",White House
0,555,14068.0,"'The President has not received COVID-19 testing because he has neither had prolonged close contact with any known confirmed COVID-19 patients nor does he have any symptoms,” White House Press Secretary Stephanie Grisham said in a statement to reporters on Monday.\n\n'",['Stephanie Grisham'],White House
0,558,14138.0,"'Rep. Matt Gaetz (R-FL) announced that he would isolate himself after learning he had personal contact with a person at CPAC who tested positive for coronavirus, after traveling to Washington from Florida with the president on Air Force One,\n\nGaetz was put into a “closed up” room on Air Force One after he found out he might have been exposed to the virus, according to a reporter who spoke to the congressman.'",['Matt Gaetz'],Air Force
0,559,14139.0,"'Addressing supporters in St. Louis on the eve of the Missouri primary contest, Sanders assailed Health and Human Services Secretary Alex Azar for saying the Trump administration cannot control the price of the vaccine “because we need the private sector to invest.”\n\n'",['Alex Azar'],"Civil Rights, Department of Health and Human Services Office for"
0,563,14207.0,"'While we have asked all Americans to exercise common-sense hygiene measures, we are conducting business as usual,” White House Press Secretary Stephanie Grisham said in a statement on Monday.'",['Stephanie Grisham'],White House
0,565,14259.0,"'On Sunday, out of an abundance of caution, because he is not the spokesman for the White House response, US Secretary of Housing and Urban Development Ben Carson said he did not want to “preview the plan right now” for the cruise ship.\n\n'",['Ben Carson'],White House
0,581,14819.0,"'The Rachel Maddow Show,” Sen. Elizabeth Warren (D-MA) predicted that\xa0coronavirus could cause a global financial crisis as large as 2008.\n\n'",['Elizabeth Warren'],Bureau of Land Management (BLM)
0,586,14872.0,"'Speaking to Radio Free Asia (RFA), journalism professor Bruce Liu said the decision was “definitely against the public interest” as private companies using a public broadcasting utility no longer have to pay any price for the service, even merely airing programs in the public interest.\n\n'",['Bruce Liu'],Radio Free Asia (RFA)
0,591,15087.0,"'Federal Reserve Chairman Jerome Powell said at a news conference Tuesday that the Fed is “hearing concerns from people, for example in the travel business, the hotel business and things like that.'",['Jerome Powell'],Federal Reserve System
0,594,15199.0,'President Macron told a gathering of top health officials in a “crisis cell” at the so-called\xa0Minister for Solidarity and Health that he was announcing “the mobilisation of the whole country to fight against this epidemic.',['Macron'],Agency for Healthcare Research and Quality (AHRQ)
0,613,15765.0,"'No, hoax referring to the action that they take to try and pin this on somebody,” President Trump said at a White House update on the coronavirus.'",['Trump'],White House
0,618,15853.0,"'Radio host Buck Sexton asked, “Do you think he wants zero deaths from this on U.S. soil?”\n\nMaher responded, “What he cares about is the stock market.'",['Buck Sexton'],Radio and TV Martí
0,626,16051.0,"'I’m saying we would want to ensure that we work to make it affordable, but we can’t control that price, because we need the private sector to invest,” Azar told Congress on Wednesday.'",['Azar'],Congress—U.S. House of Representatives
0,637,16246.0,"'I would hope everyone would hope it would go away with warmer weather,” Azar said, adding that the coronavirus is in a “contained” status right now in the United States.”\n\nAzar added that could change and that there will likely to be more cases in the U.S.\n\nRep. Joe Kennedy (D-MA) also said Trump said the virus “goes away in April” when questioning Anthony Fauci, head of the National Institute of Allergy and Infectious Diseases, at the hearing.\n\n'","['Joe Kennedy', 'Azar', 'Anthony Fauci']",Bureau of Land Management (BLM)
0,645,16453.0,'Romney’s remark comes after President Trump said that the illness is “very much under control” in the U.S. and that the\xa0Centers for Disease Control and Prevention (CDC) and World Health Organization (WHO) have been “working hard and very smart” to stop it.\n\n',['Trump'],Centers for Disease Control and Prevention (CDC)
0,681,17745.0,"'The risk of infection for Americans remains low and with these and our previous actions we are working to keep the risks low,” said Health and Human Services Secretary Alex Azar.\n\n'",['Alex Azar.\\n\\n'],"Civil Rights, Department of Health and Human Services Office for"
0,682,17807.0,"'The risk of infection for Americans remains low and with these and our previous actions we are working to keep the risks low,” said\xa0Health and Human Services Secretary Alex Azar.\n\n'",['Alex Azar.\\n\\n'],"Civil Rights, Department of Health and Human Services Office for"
0,684,17974.0,"'This is no cause for urgent panic in any way in the United States,” Assistant Secretary of Public Health ADM Brett Giroir told reporters.'",['Brett Giroir'],Power Administrations
0,685,18031.0,"'In a letter to\xa0Health and Human Services (HHS) Secretary Alex Azar obtained by Breitbart News, Republican Senator and China hawk Tom Cotton warned that “measures such as screening all travelers from the People’s Republic of China and, if necessary, banning entry to those traveling from China must be contemplated and prepared in order to keep Americans safe.'","['Alex Azar', 'Tom Cotton']","Civil Rights, Department of Health and Human Services Office for"
0,696,18369.0,"'The lives of millions of people will be at stake,” Dolkun Isa, the head of the World Uyghur Congress advocacy group, told RFA in an interview published Thursday.\xa0'",['Dolkun Isa'],Radio Free Asia (RFA)
0,700,18463.0,"'When she took her father to the hospital yesterday afternoon [Jan. 22], the hospital wouldn’t take him,” Liu reportedly told RFA.'",['Liu'],Radio Free Asia (RFA)
0,707,18621.0,"'The hydroxychloroquine will be used as a prophylactic to help defend healthcare workers and a therapeutic to treat infected patients in Brazil, according to the joint statement with Brazilian President Jair Bolsonaro released by the White House.\n\n'",['Jair Bolsonaro'],White House
0,719,18957.0,"'The National Guard is as busy as it’s been for a very long time, and I’m proud to say we are trained and we are ready,” said National Guard Bureau Chief Gen. Joseph Lengyel in a statement Thursday.\n\n'",['Joseph Lengyel'],National Guard
0,728,19158.0,"'Automated mailing of ballots to all persons on inaccurate voter rolls “is the definition of voter fraud,” said House Minority Whip Steve Scalise (R-LA), critiquing Democrat proposals to standardize mail-in voting during a Thursday interview on SiriusXM’s Breitbart News Daily with host Alex Marlow.\n\n', 'To say we’re going to automatically mail ballots to people who we know are on the rolls fraudulently, that is the definition of voter fraud, and it’s taking away the rights of law-abiding citizens, and it shouldn’t be allowed to go forward.'","['Steve Scalise', ""Alex Marlow.\\n\\n'""]",Congress—U.S. House of Representatives
0,731,19160.0,"'Cruz said the amount of money Congress has spent “takes your breath away,” and he disagrees with Democrats who want to hand out more money.\n\n'",['Cruz'],Congress—U.S. House of Representatives
0,735,19163.0,"'Hydroxychloroquine+azithromycin has been widely misrepresented in both clinical reports and public media,” he noted, observing as well that “Remdesivir has shown mild effectiveness in hospitalized inpatients, but no trials have been registered in outpatients.”\n\nAdditionally, a cohort study conducted with\xa03,737 patients in Marseille, France, and published at Méditerranée Infection\xa0on Wednesday as well, found treatment with HCQ and azithromycin (AZ) was associated with a decreased risk of transfer to the ICU or death, lowered risk of hospitalization for more than ten days, and a shorter period of viral shedding.\n\n'",['Remdesivir'],Agriculture Library
0,738,19200.0,"'I believe it is time to ‘get the facts’ about Twitter and other social media platforms targeting their bias against President Trump and conservatives online,” McEnany said during the White House press briefing on Thursday afternoon.\n\n'",['McEnany'],White House
0,742,19275.0,"'At a State Department press briefing on Wednesday, Special Representative for Iran Brian Hook said the terminated waivers included “the Arak reactor conversion, the provision of enriched uranium for the Tehran research reactor, and the export of Iran-spent and scrap research reactor fuel.'",['Iran Brian Hook'],State Department (DOS)
0,756,19563.0,"'Instead of bridging the gap, excessive unemployment payments will only increase the breadth and depth of the economic downturn,” research fellow Rachel Greszler wrote in her report, urging Congress to “fix” the CARES Act legislation so that no more than 100 percent of a worker’s prior wages would be provided through the emergency relief program.\n\n'",['Rachel Greszler'],Congress—U.S. House of Representatives
0,758,19619.0,"'The House leader referenced U.S. House Majority Whip James Clyburn (D-SC), who said before the passage of the $2 trillion coronavirus relief bill in March that the bill was a “tremendous opportunity to restructure things to fit our vision.'",['James Clyburn'],Congress—U.S. House of Representatives
0,762,19747.0,"'You see me grabbing my mask, because I’m going to hand this over to Dr. J.,” Whitmer responded as she dodged the question and called the state’s Chief Medical Executive and Chief Deputy Director for Health for the Michigan Department of Health and Human Services'",['Whitmer'],Department of Health and Human Services (HHS)
0,763,19751.0,"'We are about to see the best economic data we’ve seen in the history of this country.”\n\nUpon making his remarks during a Zoom call, Furman said the\xa0former Cabinet secretaries and Federal Reserve chairs looked “puzzled.'",['Furman'],Federal Reserve System
0,778,20068.0,"'The challenge that we’re up against right now is we want to keep everybody safe,” NASA Administrator Jim Bridenstine said in a Time magazine article published last week.'",['Jim Bridenstine'],Federal Maritime Commission
0,790,20345.0,"'’s argument is not that different from the one made by White House economic advisers and Trump, who have predicted an explosive third quarter, and senior adviser Jared Kushner, who said in late April that “the hope is that by July the country’s really rocking again.'",['Jared Kushner'],White House
0,798,20568.0,"'Whether it is domestic governance or global governance, we must have people’s sense of fulfillment as the objective and continue to provide confidence and expectations of stability for the people,” Xi said after meeting with United Nations Secretary-General Antonio Gutérres in April 2018.\xa0'",['Xi'],U.S. Mission to the United Nations
0,810,20665.0,"'She reportedly added that voting is “under assault both from a systematic national, nationwide campaign of voter suppression and from the coronavirus.”\n\n“People should not have to choose between voting and preserving their good health and that of their families,” Pelosi reportedly added\n\nThe House Speaker has also said that more funds are needed for same-day registration services and to provide more and safer opportunities for voters to also “vote well in advance of Election Day.'",['Pelosi'],Congress—U.S. House of Representatives
0,812,20665.0,"'She reportedly added that voting is “under assault both from a systematic national, nationwide campaign of voter suppression and from the coronavirus.”\n\n“People should not have to choose between voting and preserving their good health and that of their families,” Pelosi reportedly added\n\nThe House Speaker has also said that more funds are needed for same-day registration services and to provide more and safer opportunities for voters to also “vote well in advance of Election Day.'",['Pelosi'],Congress—U.S. House of Representatives
0,814,20811.0,"'Sunday on\xa0CNN’s “State of the Union,” White House senior economic adviser Kevin Hassett warmed the unemployment rate would soon be “north of 20%.'",['Kevin Hassett'],White House
0,820,21067.0,"'The goal is to make vote-by-mail “more user-friendly, efficient, secure and accessible,” House bill sponsor Rep. Kelly Burke (D)'",['Kelly Burke'],Congress—U.S. House of Representatives
0,821,21091.0,"'In contrast, RFE/RL noted that the Chechen government outlet Grozny TV appeared to have contradicted the reports out of the Moscow media outlets, saying “that Kadyrov was still in control.'",['Chechen'],Radio Free Europe and Radio Liberty (RFE/RL)
0,826,21110.0,"'On Friday’s broadcast of CNBC’s “Halftime Report,” White House Coronavirus Task Force member Dr. Anthony Fauci said “staying locked down for a prolonged period of time” is not the right approach, and “most of the country” is reopening “in a prudent way.', 'want people to think that any of us feel that staying locked down for a prolonged period of time is the way to go.'",['Anthony Fauci'],White House
0,827,21110.0,"'On Friday’s broadcast of CNBC’s “Halftime Report,” White House Coronavirus Task Force member Dr. Anthony Fauci said “staying locked down for a prolonged period of time” is not the right approach, and “most of the country” is reopening “in a prudent way.', 'He further stated, “[I]n general, I think most of the country is doing it in a prudent way.'",['Anthony Fauci'],White House
0,833,21174.0,"'I have an absolutely clear conscience about what I did during Car Wash,” Moro told Time.'",['Moro'],Federal Maritime Commission
0,834,21246.0,"'White House Press Secretary Kayleigh McEnany announced the news, noting that the president would request the agency to use the fund “to develop new therapies for treating and preventing COVID-19 so we can safely reopen.'",['Kayleigh McEnany'],White House
0,840,21373.0,"'Not only is it good for the community; it’s their right under the Constitution to worship freely without government intrusion,” White House deputy press secretary Judd Deere said to CNBC.'",['Judd Deere'],White House
0,844,21593.0,"'Although the proposal was met with skepticism for its drastic provisions — including enormous cuts of carbon emissions and public ownership of utilities — and was ultimately shut down in the Senate, it has earned Markey accolades from many climate leaders such as Sierra Club Massachusetts Director Deb Pasternak, who\xa0described\xa0him as “the most important climate leader in the U.S. Senate,” according to a\xa0Hill\xa0report.\n\n'","['Deb Pasternak', 'Markey']",Senate
0,846,21596.0,"'During an interview with the Hill on Thursday, Treasury Secretary Steve Mnuchin said that “there is a strong likelihood” that another coronavirus relief bill will be needed, but the administration will “step back for a few weeks” to see if more money needs to be spent, and, if so, how to spend it.\n\n', 'I think there is a strong likelihood we will need another bill.'",['Steve Mnuchin'],Department of the Treasury
0,847,21596.0,"'During an interview with the Hill on Thursday, Treasury Secretary Steve Mnuchin said that “there is a strong likelihood” that another coronavirus relief bill will be needed, but the administration will “step back for a few weeks” to see if more money needs to be spent, and, if so, how to spend it.\n\n', 'we’re pumping into the economy, and we’re going to step back for a few weeks and think very clearly how we need to spend more money and if we need to do that.'",['Steve Mnuchin'],Department of the Treasury
0,854,21721.0,"'With GOP members of Congress becoming increasingly more critical of China’s leadership and China threatening sanctions against the lawmakers, Waltz emphasized the need to hold China accountable, saying “they have taken a Cold War mentality against the United States.', 'they have taken a Cold War mentality against the United States.'",['Waltz'],Congress—U.S. House of Representatives
0,862,21965.0,"'I would rather he not be taking something that has not been approved by the scientists, especially in his age group,” added Nancy Pelosi, Schumer’s 80-year-old counterpart in the House of Representatives'","['Schumer', 'Nancy Pelosi']",House of Representatives
0,867,22033.0,"'The Last Word,” House Speaker Nancy Pelosi (D-CA) stated that coronavirus tests, tracing, and treatment, funding for state, local, tribal, and territorial governments, direct payments and unemployment insurance, OSHA standards, funding for the Postal Service, vote by mail, and SNAP benefits are the “seven hills of Rome,” that House Democrats are “there to make sure prevail when we go to the table for negotiation” on the next coronavirus aide package.\n\n', '’re there to make sure prevail when we go to the table for negotiation.'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,868,22033.0,"'The Last Word,” House Speaker Nancy Pelosi (D-CA) stated that coronavirus tests, tracing, and treatment, funding for state, local, tribal, and territorial governments, direct payments and unemployment insurance, OSHA standards, funding for the Postal Service, vote by mail, and SNAP benefits are the “seven hills of Rome,” that House Democrats are “there to make sure prevail when we go to the table for negotiation” on the next coronavirus aide package.\n\n', 'And so, those are what I call the seven hills of Rome, the three original pillars, the four issues that I just mentioned,'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,874,22207.0,"'He would instantly become Donald Trump’s favorite New York congressman,” strategist Eric Koch of anti-Diaz super PAC Bronx United told Newsweek, adding that Diaz Sr. would be an unreliable Democratic vote in the House caucus.\n\n'","['Diaz Sr.', 'Eric Koch']",Congress—U.S. House of Representatives
0,878,22278.0,"'House Speaker Nancy Pelosi (D-CA) on Wednesday doubled down on calling President Donald Trump “morbidly obese,” claiming that she was dishing out “a dose of his own medicine” that was “factual,” yet', 'I gave him a dose of his own medicine,” Pelosi said during in her weekly press conference when asked about her jab about the president’s weight.'","['Nancy Pelosi', 'Donald Trump']",Congress—U.S. House of Representatives
0,914,22961.0,"'Although Boris Johnson concerned migration sceptics early on by dropping a long-standing Tory promise — never kept — to reduce net immigration “from the hundreds of thousands to the tens of thousands” and flirting with an illegal migrant amnesty, much has been made of his new Immigration Bill, fronted by Home Secretary Priti Patel, and how it will, finally, get Britain out of the EU Free Movement of People regime.\n\n'",['Boris Johnson'],Oak Ridge National Laboratory
0,920,23123.0,"'House Speaker Nancy Pelosi (D-CA) is seeking to “cripple Catholic schools” by cutting off needed funding while subsidizing “illegal aliens and sanctuary cities,” said Catholic League president Bill Donohue Monday.\n\n'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,922,23223.0,"'After numerous discussions, he and I had regarding the evidence for and against the use of hydroxychloroquine, we concluded the potential benefit from treatment outweighed the relative risks,” Commander Sean Conley, DO, USN wrote in a memo released by the White House.\n\n'",['Sean Conley'],White House
0,923,23246.0,"'We can continue to work in a safe and effective manner without overturning 230 years of constitutional and legislative tradition,” House Minority Leader Kevin McCarthy (R-CA) stated.\n\n'",['Kevin McCarthy'],Congress—U.S. House of Representatives
0,924,23246.0,"'It’s unconstitutional, first of all,” House Minority Whip Steve Scalise (R-LA) said of the rule change during a Friday appearance on Fox News Channel’s Hannity.\n\n'",['Steve Scalise'],Congress—U.S. House of Representatives
0,928,23394.0,"'The data shows that these regions in Michigan are seeing consistent encouraging trends when it comes to the number of cases, deaths, and the percent of tests that are positive for COVID-19,” Dr. Joneigh Khaldun,\xa0Chief Deputy Director for Health for the Michigan Department of Health and Human Services, said in a separate statement.\n\n'","['Joneigh Khaldun,\\xa0Chief']",Department of Health and Human Services (HHS)
0,930,23399.0,'U.S. Secretary of Commerce Wilbur Ross stated that the deal was\xa0“another indication that President Trump’s policy agenda has led to a renaissance in American manufacturing.',['Wilbur Ross'],Commerce Department (DOC)
0,932,23486.0,'House Speaker Nancy Pelosi’s massive bill is “full of giveaways to the abortion lobby.',['Nancy Pelosi'],Congress—U.S. House of Representatives
0,933,23490.0,"'Besides the obvious social distancing and self-quarantine to limit the spread of this virus, here is some important information from Dr. Linda…”\n\nIt is also worth mentioning that Cuomo’s unnecessary travel violated his own brother’s (New York Democrat Gov. Andrew Cuomo)'","['Andrew Cuomo', 'Cuomo']",FedStats
0,937,23560.0,"'This Week,” White House trade adviser Peter Navarro said House Speaker Nancy Pelosi (D-CA) basically lost him with the next coronavirus stimulus bill with the inclusion of “$1,200 checks for illegal immigrants.'","['Peter Navarro', 'Nancy Pelosi']",White House
0,943,23805.0,"'During an interview broadcast on Friday’s edition of the Fox Business Network’s “WSJ at Large,” White House Trade Adviser Peter Navarro stated that China deliberately allowed the coronavirus to spread to the rest of the world and that the virus “could have been contained in Wuhan.', '”\n\nNavarro said, “China hid the virus behind the shield of the World Health Organization, and that was a time, Gerry, when that virus could have been contained in Wuhan.'",['Peter Navarro'],White House
0,947,23857.0,"'On Saturday’s “MSNBC Live,” Senate Minority Leader Chuck Schumer (D-NY) stated that President Trump is using “conspiracy theories, many of which had Russian origin,” against President Obama and 2020 Democratic presidential candidate former Vice President Joe Biden.\n\n', 'Stop these conspiracy theories, many of which had Russian origin, and start rolling up your sleeves and helping us solve the problem here.'","['Chuck Schumer', 'Trump']",Senate
0,954,24355.0,'U.S. Secretary of Commerce Wilbur Ross stated that the deal was\xa0“another indication that President Trump’s policy agenda has led to a renaissance in American manufacturing.',['Wilbur Ross'],Commerce Department (DOC)
0,962,24538.0,"'” Cooper also said that one critic, Donald Trump Jr., is “attacking CNN and a 17-year-old Swede” because he “just wants his dad to love him or notice him in a way that’s not mocking him.', 'Cooper continued, “I get Donny Trump, Jr. attacking CNN and a 17-year-old Swede.'",['Donald Trump Jr.'],Defense Security Cooperation Agency (DSCA)
0,963,24538.0,"'” Cooper also said that one critic, Donald Trump Jr., is “attacking CNN and a 17-year-old Swede” because he “just wants his dad to love him or notice him in a way that’s not mocking him.', 'Donny Jr. just wants his dad to love him or notice him in a way that’s not mocking him.'",['Donald Trump Jr.'],Defense Security Cooperation Agency (DSCA)
0,969,24745.0,"'Moreover, any park employee who becomes infected with the virus will be paid for up to two weeks to quarantine, according to\xa0Eric Clinton, the president of the labor union UNITE HERE.\n\n'",['Clinton'],Export-Import Bank of the United States
0,971,25232.0,"'Rep. Jim Banks (R-IN) told Breitbart News that the coronavirus relief package House Democrats unveiled yesterday is a “grab bag special interest giveaway to their base” with “free cash for illegal immigrants.', 'At the end of the day, this is a Democrat grab bag special interest giveaway to their base supporters.'",['Jim Banks'],Congress—U.S. House of Representatives
0,972,25232.0,"'Rep. Jim Banks (R-IN) told Breitbart News that the coronavirus relief package House Democrats unveiled yesterday is a “grab bag special interest giveaway to their base” with “free cash for illegal immigrants.', 'Give me more taxpayer dollars for Planned Parenthood, give me more free cash for illegal immigrants.'",['Jim Banks'],Congress—U.S. House of Representatives
0,974,25232.0,"'Breitbart News reported, “House Speaker Nancy Pelosi (D-CA) unveiled her $3 trillion phase four coronavirus bill on Tuesday that serves as a “policy wishlist” for Democrats and progressives.”\n\n“'",['Nancy Pelosi'],Congress—U.S. House of Representatives
0,977,25461.0,"'During a press conference on Tuesday, Senate Republican Conference Chairman John Barrasso (R-WY) declared that the House coronavirus bill “will never pass the Senate.'",['John Barrasso'],Senate
0,978,25538.0,"'Sen. Mitt Romney (R-UT) criticized the Trump administration\'s coronavirus testing record as White House task members testified before the Senate Health, Education, Labor, and Pensions (HELP) Committee on Tuesday, saying it was ""nothing to celebrate, whatsoever.""\xa0'",['Mitt Romney'],White House
0,982,25680.0,"'During a speech on the Senate floor on Monday, Senate Minority Leader Chuck Schumer (D-NY) argued that there should be coronavirus oversight hearings in Congress “several” times a day and such hearings “should occur in every committee, every week.', 'It should occur in every committee, every week.'",['Chuck Schumer'],Senate
0,983,25740.0,"'The Last Word,” Senate Minority Leader Chuck Schumer (D-NY) discussed the forthcoming Congressional testimony by Coronavirus Task Force member Dr. Anthony Fauci and encouraged Fauci to “Go for it” because Fauci won’t have President Trump “lurking over” him and Trump “needs to hear the truth.', 'America needs to hear the truth and President Trump, your boss, needs to hear the truth.'","['Chuck Schumer', 'Trump', 'Anthony Fauci', 'Fauci']",Senate
0,984,25757.0,"'Only the Legislature has the power to extend the state of emergency,” House Speaker Lee Chatfield (R-Levering) said last week.\n\n'",['Lee Chatfield'],Congress—U.S. House of Representatives
0,986,25764.0,"'“Name calling is beneath the dignity of the office of the governor,” House Republican leaders said in a release titled, “The Voices of Pennsylvanians are Not Cowardly” following Wolf’s press conference.\n\n'",['Wolf'],Congress—U.S. House of Representatives
0,1007,26080.0,"'Apparently the news crew wanted more people in the line because they knew it was scheduled,” an individual identified as Nick Ross said in the Project Veritas report.\n\n'",['Nick Ross'],Defense Advanced Research Projects Agency (DARPA)
0,1008,26105.0,"'In October, the billionaire investor\xa0praised\xa0failed White House candidate Sen. Elizabeth Warren (D-MA), calling her “the most qualified to be president.'",['Elizabeth Warren'],White House
0,1009,26124.0,"'’s “Life, Liberty & Levin,” House Minority Leader Kevin McCarthy (R-CA) blasted House Speaker Nancy Pelosi (D-CA) for refusing to reopen Congress to do the work of the American people amid the ongoing coronavirus pandemic.\n\n'","['Kevin McCarthy', 'Nancy Pelosi']",Congress—U.S. House of Representatives
0,1022,26320.0,"'Chen Weihau works for the government-owned China Daily, reliably cranking out articles with headlines such as “White House must concentrate on fighting outbreak, not China-bashing” and “Washington must stop making decisions which undermine WHO.”\n\n'",['Chen Weihau'],White House
0,1024,26361.0,'Ocasio-Cortez has recognized “political fighters” like Rep. Pramila Jayapal (D-WA) and urged Democrats to “govern in a way that is just” by fighting for policies like “health care to all Americans.',['Pramila Jayapal'],Hour and Wage Division (WHD)
0,1025,26361.0,'Ocasio-Cortez has recognized “political fighters” like Rep. Pramila Jayapal (D-WA) and urged Democrats to “govern in a way that is just” by fighting for policies like “health care to all Americans.',['Pramila Jayapal'],Hour and Wage Division (WHD)
0,1026,26363.0,"'We cannot move tens of millions of people through lines… without having the ability to relieve the stress through vote-by-mail,” Abrams said before adding that Congress must include billions in the next relief bill to help states ensure that citizens have the ability to vote by mail.\n\n'",['Abrams'],Congress—U.S. House of Representatives
0,1030,26504.0,"'Apparently the news crew wanted more people in the line because they knew it was scheduled,” an individual identified as Nick Ross said in the Project Veritas report.\n\n'",['Nick Ross'],Defense Advanced Research Projects Agency (DARPA)
0,1034,26654.0,"'In,” Senate Minority Leader Chuck Schumer (D-NY) stated that vote by mail provisions “will be a very important part of the legislation that we’re going to put forward, and we are going to fight like the devil for it.”\n\n', 'We feel extremely strongly that everyone should be able to vote, that the COVID crisis should not stand in the way of what is the hallmark, the wellspring of America, which is free, fair, and open elections, and that will be a very important part of the legislation that we’re going to put forward, and we are going to fight like the devil for it.'",['Chuck Schumer'],Senate
0,1035,26661.0,"'Chief Chinese envoy, Vice Premier Liu He, U.S. Trade Representative Robert Lighthizer, and Treasury Secretary Steven Mnuchin agreed to “create a favorable atmosphere and conditions” for implementing the “phase one” agreement signed in January.'","['Steven Mnuchin', 'Robert Lighthizer', 'Liu He']",Department of the Treasury
0,1036,26668.0,"'It’s very hypocritical to say that we think these [illegal migrant] workers are essential and at the same time talking about deporting people from this country,” said Rep. Pramila Jayapal (D-WA) an India-born advocate for migrants.'",['Pramila Jayapal'],Hour and Wage Division (WHD)
0,1049,26849.0,"'We were recently notified by the White House Medical Unit that a member of the United States Military, who works on the White House campus, has tested positive for Coronavirus,” White House deputy press secretary Hogan Gidley told\xa0CNN\xa0in a statement.'",['Hogan Gidley'],White House
0,1055,26877.0,"'The ongoing response to this global pandemic has been about close coordination and partnerships with State and local governments,” said\xa0White House deputy press secretary Judd Deere.'",['Judd Deere'],Congress—U.S. House of Representatives
0,1062,27156.0,"'Coronavirus diagnoses fell below 1,000 for the fourth straight day in Pennsylvania on Wednesday, according to Health Secretary Rachel Levine.\n\n'",['Rachel Levine.\\n\\n'],Agency for Healthcare Research and Quality (AHRQ)
0,1066,27199.0,"'This is not a White House document nor has it been presented to the Coronavirus Task Force or gone through interagency vetting,” White House Deputy Press Secretary Judd Deere stated on Monday.\n\n'",['Judd Deere'],White House
0,1073,27270.0,"'Last week, Rep. Alexandria Ocasio-Cortez (D-NY) said the corporatist Congress was ready to consider more progressive policies until the\xa0“racial data came out” and showed that the coronavirus was “disproportionately impacting working class people and black and brown people”:\n\nCoronavirus presents an opportunity for the United States to actually catch up with the developed world, with the rest of the developed world in health care guarantees, in wages and jobs.', 'It felt like once the racial data came out that showed that this was disproportionately impacting working class people and black and brown people, it was almost like within days a lot of those ambitions just fell.'",['Alexandria Ocasio-Cortez'],Congress—U.S. House of Representatives
0,1075,27334.0,"'He also pointed out the\xa0“uncertainty surrounding the White House’s strategy,” noting that on Tuesday Trump and Vice President Mike Pence told reporters that the White House would wind down the Coronavirus task force by Memorial Day only to abruptly change course on Wednesday.\n\n'",['Mike Pence'],White House
0,1078,27433.0,"'We were recently notified by the White House Medical Unit that a member of the United States Military, who works on the White House campus, has tested positive for Coronavirus,” White House deputy press secretary Hogan Gidley told CNN in a statement.'",['Hogan Gidley'],White House
0,1087,27767.0,"'Radio Free Europe (RFE) on Wednesday interviewed a survivor of the incident on the Iranian border, a 28-year-old Afghan named Shah Wali, who said he left his village in northwestern Afghanistan’s Taliban-haunted Faryab province to “escape war and poverty” by seeking “a better life in neighboring Iran.'",['Shah Wali'],Radio Free Europe and Radio Liberty (RFE/RL)
0,1088,27767.0,"'After torturing us, Iranian border guards fired their guns and ordered all of us to jump into the river,” Wali told RFE/RL.'",['Wali'],Radio Free Europe and Radio Liberty (RFE/RL)
0,1093,27930.0,"'On Wednesday, Health Secretary Matt Hancock told Sky News: “Professor Ferguson is a very very eminent and impressive scientist, and the science that he’s done has been an important part of what we have listened to.”'",['Matt Hancock'],Agency for Healthcare Research and Quality (AHRQ)
0,1098,28144.0,"'Actress Angelina Jolie is urging Congress to increase food stamp benefits in response to the coronavirus pandemic, adding that children are going “hungry in our country.'",['Angelina Jolie'],Congress—U.S. House of Representatives
0,1111,28376.0,"'Schumer stressed the importance of holding hearings on Trump and the White House’s handling of the pandemic because they could bring in “experts who are not part of the government to tell the truth.', 'If we had real hearings, we could bring in experts who are not part of the government to tell the truth.'",['Schumer'],White House
0,1117,28656.0,"'The Last Word,” House Intelligence Committee chairman Rep. Adam Schiff (D-CA) said had the Senate removed President Donald Trump as a result of his impeachment trial, coronavirus casualties in America would not be on some days the “equivalent of the number of people we lost on 9/11.', 'Some days we lose the equivalent of the number of people we lost on 9/11.'","['Donald Trump', 'Adam Schiff']",Senate
0,1120,28704.0,"'This is not a White House document nor has it been presented to the Coronavirus Task Force or gone through interagency vetting,” said White House deputy press secretary Judd Deere.'",['Judd Deere'],White House
0,1122,28747.0,"'This is not a White House document nor has it been presented to the Coronavirus Task Force or gone through interagency vetting,” White House Deputy Press Secretary Judd Deere said on Monday.\n\n'",['Judd Deere'],White House
0,1123,28752.0,"'One thing I don’t worry about is inflation right now,” Fed chairman Jerome Powell said in a webcast press conference last week.\n\n'",['Jerome Powell'],Court of Federal Claims
0,1126,28756.0,"'Ratcliffe’s nomination gained steam last Friday when Sen. Susan Collins (R-ME), a member of the Senate Intelligence Committee, said in a statement that she had met with Ratcliffe and “concluded that he does have the experience to meet the statutory standard to fill the position.'","['Susan Collins', 'Ratcliffe']",Senate
